filepath,class
/home/ascott10/documents/school/capstone/wt/MHVWT_A70084_359_1959.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70004_2379_1516.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70044_72_716.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70047_2057_1517.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70075_317_1995.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70045_2897_3635.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70034_512_2445.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70049_273_1661.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70004_2358_1094.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70009_1995_957.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70079_1825_2639.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70025_178_966.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70003_825_3358.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70055_3292_2418.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70036_167_1328.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70078_37_2175.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70069_1023_1967.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70026_2141_3163.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70071_2263_3696.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70073_2402_2818.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70065_1512_3680.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_0_292.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70028_2591_2295.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70057_156_1395.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70086_0_2712.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70028_1012_2056.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70024_1173_555.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70058_0_1745.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70002_2329_2422.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70045_1590_3157.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70065_834_850.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70093_1264_2763.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70022_0_1973.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70026_1157_3101.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70013_2229_787.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70017_235_3176.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70005_2124_2247.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70007_1434_3668.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70055_67_2273.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70058_1201_2245.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_416_797.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70030_856_1623.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70015_1439_3498.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70019_2748_1587.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70013_2091_1458.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70007_2442_2560.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70021_879_399.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70053_2141_2078.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70020_2528_277.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70036_3386_1367.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70033_956_861.png,wildtype
